Timestamp (ms),X,Y,Z
913458032.0,22.53,-132.96,126.13
913460013.0,242.01,-364.27,419.29
913461993.0,46.44,-889.11,-79.2
913463973.0,31.07,-764.06,201.03
913465953.0,-96.79,-211.77,-495.95
913467933.0,-107.64,131.42,-379.93
913469914.0,-164.86,621.12,18.77
913471894.0,-201.71,694.2,-32.23
913473874.0,2.28,655.89,517.87
913475854.0,15.21,43.82,42.07
913477834.0,319.48,-442.59,522.99
913479815.0,155.51,-711.6,85.62
913481795.0,8.62,-777.85,74.4
913483775.0,-119.23,-206.04,-281.84
913485755.0,-206.34,132.03,-523.16
913487735.0,-21.51,579.52,13.4
913489716.0,-177.92,626.86,-122.63
913491696.0,37.66,548.41,384.52
913493676.0,13.87,36.99,135.03
913495656.0,184.18,-276.19,475.78
913497637.0,183.08,-657.44,190.66
913499617.0,-42.74,-804.45,15.35
913501597.0,64.99,-355.24,-229.02
913503577.0,-239.16,-2.05,-666.39
913505557.0,-193.41,608.19,135.4
913507538.0,-225.37,708.35,-111.77
913509518.0,88.65,605.51,142.35
913511498.0,193.21,219.26,239.71
913513478.0,179.79,-324.86,550.81
913515458.0,200.41,-685.62,407.95
913517439.0,0.81,-853.73,-103.97
913519419.0,52.79,-368.66,-119.83
913521399.0,-253.43,-46.7,-527.79
913523379.0,-223.3,334.67,-100.43
913525359.0,-202.93,559.39,-329.42
913527340.0,0.69,701.03,72.45
913529320.0,101.22,342.72,463.82
913531300.0,47.91,-167.48,504.69
913533280.0,332.17,-392.33,117.46
913535260.0,38.88,-748.81,-482.41
913537241.0,91.95,-484.81,300.59
913539221.0,-288.69,-138.69,-537.31
913541201.0,-201.95,266.23,-245.49
913543181.0,-15.29,679.32,-167.89
913545161.0,38.39,683.83,145.4
913547142.0,183.81,377.12,617.42
913549122.0,11.43,-162.97,281.68
913551102.0,269.7,-340.85,317.3
913553082.0,-35.42,-859.71,-213.03
913555063.0,22.77,-734.91,227.87
913557043.0,-181.21,-245.81,-404.57
913559023.0,-152.66,165.21,-411.04
913561003.0,-68.97,684.32,2.42
913562983.0,-157.3,731.78,-29.06
913564964.0,35.22,557.07,459.43
913566944.0,-45.3,26.86,153.7
913568924.0,334.73,-403.92,451.74
913570904.0,168.69,-828.48,-46.87
913572884.0,49.74,-761.99,184.32
913574865.0,-91.17,-243.73,-213.64
913576845.0,-239.04,152.52,-647.35
913578825.0,-1.02,573.3,7.3
913580805.0,-138.02,576.84,42.07
913582785.0,75.36,650.65,506.77
913584766.0,-14.56,48.33,133.93
913586746.0,199.8,-341.82,497.25
913588726.0,153.92,-629.25,83.43
913590706.0,17.89,-776.39,58.9
913592686.0,-43.11,-299.85,-111.04
913594667.0,-241.6,93.72,-779.6
913596647.0,-156.08,610.75,150.04
913598627.0,-267.22,720.19,-87.86
913600607.0,53.03,563.42,160.65
913602588.0,85.36,137.88,171.14
913604568.0,247.01,-365.98,559.59
913606548.0,202.11,-714.17,394.53
913608528.0,-108.5,-862.52,-151.18
913610508.0,92.56,-390.99,-212.79
913612489.0,-238.06,-70.74,-676.15
913614469.0,-139.24,380.17,12.54
913616449.0,-154.98,599.16,-224.87
913618429.0,-2.97,749.35,129.66
913620409.0,143.8,287.45,308.03
913622390.0,76.82,-221.29,540.44
913624370.0,300.45,-521.41,415.02
913626350.0,82.31,-783.58,-240.97
913628330.0,6.79,-332.79,-47.36
913630310.0,-297.35,-84.16,-618.68
913632291.0,-174.87,289.41,-53.58
913634271.0,-127.53,655.41,-281.84
913636251.0,10.57,608.31,35.48
913638231.0,52.54,344.67,800.91
913640211.0,47.54,-157.72,337.92
913642192.0,266.77,-326.82,183.59
913644172.0,11.79,-755.89,-316.0
913646152.0,24.97,-653.53,286.07
913648132.0,-173.65,-224.21,-530.97
913650113.0,-167.55,255.98,-351.75
913652093.0,-8.21,753.01,-128.0
913654073.0,-135.22,707.38,95.75
913656053.0,127.21,445.08,447.6
913658033.0,10.09,-47.92,206.16
913660014.0,261.89,-399.16,294.24
913661994.0,71.09,-914.0,-52.48
913663974.0,8.13,-776.02,363.78
913665954.0,-43.35,-212.87,-506.44
913667934.0,-152.66,112.38,-546.83
913669915.0,-55.79,587.94,181.03
913671895.0,-202.44,608.44,-59.92
913673875.0,90.36,682.86,412.22
913675855.0,23.38,51.26,222.02
913677835.0,257.26,-390.38,464.07
913679816.0,110.0,-688.79,46.09
913681796.0,45.22,-744.67,185.54
913683776.0,-70.31,-230.92,-332.47
913685756.0,-294.55,132.76,-634.79
913687736.0,-101.06,628.32,237.51
913689717.0,-269.54,648.82,-249.88
913691697.0,89.26,569.27,342.07
913693677.0,37.05,77.0,296.8
913695657.0,223.83,-304.0,444.42
913697637.0,175.4,-688.67,159.19
913699618.0,-16.63,-822.01,9.86
913701598.0,84.99,-373.79,-301.12
913703578.0,-230.74,-43.78,-624.54
913705558.0,-128.14,508.27,252.76
913707539.0,-223.54,633.45,-386.52
913709519.0,58.89,688.71,98.07
913711499.0,146.24,272.81,464.07
913713479.0,118.06,-277.16,518.11
913715459.0,215.78,-638.53,320.59
913717440.0,55.35,-849.71,-77.49
913719420.0,12.77,-333.53,-162.77
913721400.0,-303.45,-36.46,-552.56
913723380.0,-206.46,298.43,-106.77
913725360.0,-153.03,570.49,-253.42
913727341.0,53.03,664.56,100.02
913729321.0,71.7,334.79,627.79
913731301.0,53.88,-179.32,363.05
913733281.0,283.37,-365.25,138.69
913735261.0,38.39,-738.57,-326.13
913737242.0,21.55,-562.4,173.46
913739222.0,-234.4,-171.39,-494.12
913741202.0,-213.42,263.05,-322.35
913743182.0,27.29,690.42,-130.2
913745162.0,-66.16,716.04,-31.01
913747143.0,194.79,409.45,651.95
913749123.0,25.34,-151.26,165.65
913751103.0,279.95,-330.6,452.11
913753083.0,30.34,-865.08,-161.31
913755064.0,34.85,-723.19,119.29
913757044.0,-121.19,-234.22,-417.26
913759024.0,-160.59,158.99,-404.94
913761004.0,-149.49,673.46,-51.99
913762984.0,-141.44,665.29,27.06
913764965.0,93.78,631.98,413.07
913766945.0,-58.72,4.9,87.09
913768925.0,278.97,-445.52,610.95
913770905.0,115.98,-794.69,-55.29
913772885.0,78.04,-802.98,114.54
913774866.0,-38.23,-218.85,-277.08
913776846.0,-241.72,155.57,-508.52
913778826.0,-67.51,566.35,-1.85
913780806.0,-177.31,571.71,-21.62
913782786.0,90.85,637.72,338.53
913784767.0,26.31,40.04,186.39
913786747.0,208.46,-273.5,553.0
913788727.0,139.77,-645.85,125.64
913790707.0,-19.93,-781.75,-60.66
913792687.0,-24.07,-297.41,-226.7
913794668.0,-259.17,26.86,-575.5
913796648.0,-176.09,611.12,212.62
913798628.0,-213.91,731.78,-334.3
913800608.0,84.51,609.53,91.11
913802589.0,105.12,212.91,434.3
913804569.0,215.05,-370.61,466.75
913806549.0,224.07,-690.01,421.49
913808529.0,-1.87,-848.61,-57.36
913810509.0,55.1,-378.67,-278.06
913812490.0,-255.51,-52.68,-503.88
913814470.0,-189.02,332.35,11.2
913816450.0,-188.53,555.49,-407.26
913818430.0,-12.0,683.59,107.34
913820410.0,105.0,330.89,548.73
913822391.0,52.54,-193.96,415.75
913824371.0,293.49,-431.37,115.51
913826351.0,46.2,-739.18,-276.23
913828331.0,48.76,-450.4,135.52
913830311.0,-272.47,-117.46,-637.11
913832292.0,-139.73,305.51,-238.17
913834272.0,-35.66,662.36,-204.62
913836252.0,21.8,670.17,121.25
913838232.0,108.91,361.14,647.31
913840212.0,43.76,-154.43,274.6
913842193.0,269.09,-328.89,297.17
913844173.0,-1.99,-835.68,-181.56
913846153.0,-8.21,-729.17,262.4
913848133.0,-180.23,-193.71,-539.14
913850114.0,-159.13,200.35,-328.08
913852094.0,-111.67,677.49,-97.74
913854074.0,-148.64,711.4,24.62
913856054.0,62.06,565.61,449.06
913858034.0,-8.95,4.9,137.59
913860015.0,283.61,-438.2,415.51
913861995.0,135.62,-836.41,7.18
913863975.0,31.8,-758.09,183.59
913865955.0,-10.9,-223.36,-312.1
913867935.0,-173.89,120.31,-498.76
913869916.0,-15.53,576.84,22.55
913871896.0,-201.71,586.6,-54.31
913873876.0,54.86,610.75,422.46
913875856.0,15.82,29.79,218.72
913877836.0,212.85,-315.59,476.75
913879817.0,112.08,-641.45,135.03
913881797.0,16.19,-787.85,146.13
913883777.0,-69.95,-275.33,-266.47
913885757.0,-252.95,82.37,-635.89
913887737.0,-131.43,642.6,172.73
913889718.0,-250.87,703.96,-205.59
913891698.0,95.97,554.27,264.72
913893678.0,41.44,145.32,170.05
913895658.0,214.31,-370.61,464.8
913897639.0,165.03,-681.84,352.19
913899619.0,-16.51,-889.36,-35.89
913901599.0,116.47,-418.19,-307.1
913903579.0,-245.99,-57.93,-610.27
913905559.0,-174.26,413.6,-12.95
913907540.0,-186.09,581.23,-222.79
913909520.0,27.41,733.97,162.48
913911500.0,143.55,324.18,298.39
913913480.0,106.95,-180.78,530.92
913915460.0,262.99,-462.24,266.79
913917441.0,67.43,-791.51,-174.24
913919421.0,1.55,-376.23,-53.21
913921401.0,-270.27,-86.23,-577.94
913923381.0,-178.04,308.68,-146.91
913925361.0,-113.13,643.21,-190.59
913927342.0,51.81,626.25,54.76
913929322.0,68.04,353.33,617.66
913931302.0,77.06,-177.12,375.74
913933282.0,229.93,-342.8,216.77
913935262.0,-14.92,-797.13,-251.95
913937243.0,26.68,-662.19,241.17
913939223.0,-182.55,-223.73,-566.71
913941203.0,-195.73,245.0,-289.16
913943183.0,-99.96,689.32,-38.45
913945163.0,-144.61,709.09,-37.72
913947144.0,139.89,493.63,309.74
913949124.0,45.83,-63.42,230.31
913951104.0,330.58,-414.66,474.19
913953084.0,80.6,-874.23,-122.51
913955065.0,23.02,-736.98,207.38
913957045.0,-118.38,-248.86,-448.01
913959025.0,-110.21,113.48,-397.62
913961005.0,-22.12,590.75,149.06
913962985.0,-158.03,648.82,-95.43
913964966.0,8.87,684.69,527.26
913966946.0,-52.5,64.32,170.41
913968926.0,218.83,-411.12,486.51
913970906.0,177.71,-627.06,115.39
913972886.0,83.9,-737.35,99.77
913974867.0,-72.87,-266.18,-260.61
913976847.0,-277.59,115.07,-572.45
913978827.0,-140.22,658.82,137.59
913980807.0,-249.65,681.15,-160.82
913982787.0,98.78,553.54,207.01
913984768.0,66.21,56.87,98.55
913986748.0,261.41,-349.02,674.39
913988728.0,140.63,-665.61,188.35
913990708.0,-76.9,-893.26,-72.98
913992688.0,66.45,-411.24,-260.13
913994669.0,-197.19,-47.31,-552.19
913996649.0,-130.58,438.12,-79.57
913998629.0,-211.83,612.95,-187.54
914000609.0,-24.81,687.61,112.71
914002590.0,153.8,282.33,381.96
914004570.0,166.98,-202.99,496.64
914006550.0,271.41,-546.78,328.28
914008530.0,88.29,-823.84,-116.04
914010510.0,-7.24,-296.68,-81.15
914012491.0,-295.16,-42.8,-638.08
914014471.0,-213.3,310.27,-46.5
914016451.0,-168.28,643.21,-219.74
914018431.0,22.41,618.56,42.56
914020411.0,57.18,372.61,536.05
914022392.0,53.76,-180.54,326.82
914024372.0,229.93,-392.33,303.03
914026352.0,38.63,-754.79,-256.59
914028332.0,49.37,-597.41,13.15
914030312.0,-141.32,-204.69,-509.49
914032293.0,-166.69,261.1,-231.82
914034273.0,-20.9,694.08,-138.49
914036253.0,-98.25,723.24,-27.59
914038233.0,157.71,393.84,460.89
914040213.0,53.15,-131.13,257.64
914042194.0,251.77,-383.55,436.13
914044174.0,39.85,-897.9,-165.21
914046154.0,-7.36,-773.21,195.18
914048134.0,-76.78,-233.0,-370.17
914050115.0,-105.81,131.17,-448.25
914052095.0,-112.89,619.9,-22.59
914054075.0,-165.59,662.97,-53.82
914056055.0,69.26,682.0,563.13
914058035.0,-25.17,60.29,143.69
914060016.0,275.07,-388.67,449.67
914061996.0,123.79,-716.48,75.25
914063976.0,71.33,-783.58,158.7
914065956.0,-109.72,-220.07,-315.51
914067936.0,-268.44,177.17,-529.87
914069917.0,-128.99,567.2,16.08
914071897.0,-215.86,608.8,-59.68
914073877.0,48.39,558.05,249.83
914075857.0,38.76,51.63,228.12
914077837.0,216.88,-302.78,490.54
914079818.0,200.65,-662.44,167.24
914081798.0,-2.11,-797.13,-31.13
914083778.0,49.37,-349.26,-205.59
914085758.0,-238.18,-27.31,-728.36
914087738.0,-178.89,562.44,186.27
914089719.0,-187.8,678.34,-151.42
914091699.0,75.48,684.2,105.87
914093679.0,112.57,230.72,295.46
914095659.0,147.46,-317.3,552.03
914097639.0,231.52,-658.53,462.97
914099620.0,29.73,-848.37,-93.23
914101600.0,30.58,-353.53,-183.51
914103580.0,-299.79,-66.1,-493.27
914105560.0,-180.23,323.81,-53.82
914107541.0,-180.97,576.72,-403.11
914109521.0,29.48,646.13,147.48
914111501.0,81.21,351.5,538.97
914113481.0,34.61,-178.95,327.79
914115461.0,278.73,-378.67,108.44
914117442.0,88.65,-738.93,-168.5
914119422.0,33.63,-505.42,101.85
914121402.0,-229.52,-174.32,-566.71
914123382.0,-212.2,301.36,-278.3
914125362.0,-28.47,691.64,-204.01
914127343.0,-17.61,684.93,135.89
914129323.0,181.86,394.81,693.91
914131303.0,60.11,-142.11,157.36
914133283.0,279.83,-324.74,269.6
914135263.0,0.81,-865.45,-9.17
914137244.0,-14.44,-735.88,241.42
914139224.0,-146.32,-190.54,-601.24
914141204.0,-159.13,179.61,-337.35
914143184.0,-100.93,663.95,11.45
914145164.0,-145.71,684.44,-182.05
914147145.0,55.23,611.36,542.76
914149125.0,-47.99,26.13,147.84
914151105.0,279.22,-464.8,422.95
914153085.0,141.6,-790.05,10.35
914155066.0,108.78,-753.69,218.48
914157046.0,-54.57,-250.57,-421.78
914159026.0,-226.84,141.05,-425.68
914161006.0,-59.21,562.32,27.43
914162986.0,-197.19,576.11,-119.09
914164967.0,85.73,620.64,436.62
914166947.0,34.24,29.3,188.59
914168927.0,208.21,-310.83,487.86
914170907.0,134.28,-629.86,173.34
914172887.0,-0.28,-773.21,31.7
914174868.0,-37.13,-292.53,-258.91
914176848.0,-251.97,68.1,-650.53
914178828.0,-165.47,625.52,177.12
914180808.0,-221.84,712.99,-199.13
914182788.0,70.6,638.94,141.38
914184769.0,22.04,141.54,235.68
914186749.0,214.44,-367.93,474.8
914188729.0,202.11,-698.79,414.9
914190709.0,15.82,-868.01,-9.17
914192689.0,108.78,-392.82,-328.93
914194670.0,-257.34,-82.57,-479.12
914196650.0,-193.78,340.28,-22.84
914198630.0,-184.26,576.35,-341.26
914200610.0,29.61,717.75,155.41
914202591.0,169.66,315.03,447.96
914204571.0,66.57,-170.41,377.08
914206551.0,290.32,-423.32,261.55
914208531.0,55.35,-772.24,-247.56
914210511.0,13.14,-382.57,70.98
914212492.0,-229.89,-99.77,-567.81
914214472.0,-135.34,332.84,-147.03
914216452.0,-98.62,650.04,-193.51
914218432.0,-3.46,616.85,63.78
914220412.0,77.8,387.98,613.39
914222393.0,96.71,-181.27,268.5
914224373.0,282.76,-352.31,305.83
914226353.0,-23.1,-807.62,-169.36
914228333.0,-33.1,-684.64,144.91
914230313.0,-228.55,-200.06,-543.78
914232294.0,-203.17,212.3,-249.51
914234274.0,-48.23,677.61,-145.2
914236254.0,-74.95,737.63,-41.14
914238234.0,120.01,538.9,460.65
914240214.0,-5.16,-37.92,126.49
914242195.0,248.6,-426.0,404.53
914244175.0,133.06,-866.91,68.05
914246155.0,61.08,-766.5,141.01
914248135.0,3.74,-211.53,-436.05
914250116.0,-213.78,110.07,-489.73
914252096.0,-67.99,556.71,127.35
914254076.0,-192.92,590.87,-53.95
914256056.0,64.25,654.31,472.73
914258036.0,25.09,21.37,215.19
914260017.0,224.68,-325.96,448.82
914261997.0,132.33,-646.09,168.7
914263977.0,9.35,-768.82,76.47
914265957.0,-71.41,-269.48,-213.16
914267937.0,-244.28,114.21,-672.73
914269918.0,-125.94,649.06,58.9
914271898.0,-231.96,722.26,-141.18
914273878.0,31.19,566.22,228.85
914275858.0,44.73,109.46,202.01
914277838.0,221.39,-345.24,481.88
914279819.0,190.65,-697.82,291.31
914281799.0,-14.07,-870.2,-15.27
914283779.0,103.05,-380.74,-210.84
914285759.0,-274.78,-48.53,-670.05
914287739.0,-174.26,388.96,96.24
914289720.0,-171.45,579.52,-297.82
914291700.0,62.55,728.12,25.35
914293680.0,160.39,292.7,454.67
914295660.0,78.16,-226.53,525.8
914297641.0,223.59,-520.31,222.63
914299621.0,76.45,-773.95,-178.63
914301601.0,44.73,-356.46,81.23
914303581.0,-274.05,-79.77,-655.28
914305561.0,-172.67,301.61,-158.87
914307542.0,-129.73,696.03,-146.54
914309522.0,-14.07,592.45,123.56
914311502.0,86.82,352.36,662.93
914313482.0,66.45,-184.44,340.36
914315462.0,280.8,-365.37,214.82
914317443.0,-55.18,-767.85,-281.6
914319423.0,23.51,-680.13,286.68
914321403.0,-193.65,-216.16,-621.73
914323383.0,-162.54,259.64,-271.72
914325363.0,10.09,717.38,-63.83
914327344.0,-61.65,734.95,-22.47
914329324.0,179.54,462.04,451.62
914331304.0,-45.18,-80.38,157.48
914333284.0,261.89,-391.96,465.77
914335264.0,71.82,-903.14,-64.8
914337245.0,55.96,-755.4,189.69
914339225.0,-111.55,-236.54,-490.22
914341205.0,-159.74,114.46,-325.03
