Timestamp (ms),X,Y,Z
648434925.0,-91.42,-83.67,-71.27
648436905.0,-20.66,-14.37,241.78
648438885.0,-164.62,-195.3,269.6
648440866.0,75.48,133.0,160.53
648442846.0,-51.4,37.6,-117.39
648444826.0,118.67,119.22,287.9
648446806.0,-19.44,247.93,-416.04
648448787.0,57.42,-87.82,103.43
648450767.0,37.41,67.0,6.93
648452747.0,63.77,129.1,-137.88
648454727.0,-13.7,-270.57,137.35
648456707.0,-64.21,-88.06,37.8
648458688.0,-4.8,-42.68,8.03
648460668.0,-155.22,-247.39,284.73
648462648.0,59.13,94.33,86.6
648464628.0,-72.26,44.8,-203.27
648466608.0,92.44,126.17,339.87
648468589.0,3.13,260.98,-248.9
648470569.0,36.32,-48.53,144.55
648472549.0,-25.78,69.68,-35.89
648474529.0,57.3,176.19,-85.3
648476509.0,0.94,-214.7,91.23
648478490.0,-5.04,-131.98,117.22
648480470.0,-83.49,-90.26,-63.95
648482450.0,-57.26,-218.48,374.52
648484430.0,14.97,84.57,-222.67
648486410.0,-13.7,87.13,51.58
648488391.0,18.38,130.2,96.72
648490371.0,55.84,271.96,-39.31
648492351.0,23.14,-16.08,130.64
648494331.0,29.73,36.01,26.33
648496311.0,-12.61,186.44,-261.59
648498292.0,57.3,-229.09,199.81
648500272.0,-40.3,-99.77,8.03
648502252.0,-17.49,-87.7,195.91
648504232.0,-162.67,-238.85,57.07
648506213.0,26.07,108.36,-139.1
648508193.0,-48.47,107.38,-21.01
648510173.0,55.35,156.91,296.93
648512153.0,26.19,304.05,-118.36
648514133.0,20.09,-47.07,59.76
648516114.0,66.94,69.07,6.32
648518094.0,10.33,195.1,-126.66
648520074.0,3.01,-186.39,116.12
648522054.0,-29.93,-130.52,70.37
648524034.0,25.46,-99.77,321.2
648526015.0,-161.93,-233.0,76.35
648527995.0,28.02,17.59,-130.32
648529975.0,-87.39,76.27,-99.82
648531955.0,48.15,184.97,140.03
648533935.0,24.73,286.6,-192.42
648535916.0,-19.32,-16.94,48.41
648537896.0,101.59,38.7,24.62
648539876.0,23.51,188.63,-107.38
648541856.0,45.1,-155.65,218.48
648543836.0,-38.23,-116.0,8.15
648545817.0,50.1,-97.58,151.01
648547797.0,-115.21,-248.0,184.69
648549777.0,34.12,49.07,48.66
648551757.0,-116.92,117.51,-276.11
648553738.0,32.78,162.77,408.56
648555718.0,29.97,261.71,-100.67
648557698.0,19.97,-61.95,-13.81
648559678.0,69.13,38.09,186.52
648561658.0,-0.77,206.69,-136.42
648563639.0,51.81,-163.95,-10.03
648565619.0,-19.68,-117.34,102.34
648567599.0,30.22,-86.23,289.73
648569579.0,-151.56,-244.1,-3.32
648571559.0,11.43,44.67,-84.32
648573540.0,-146.68,112.14,-226.45
648575520.0,14.6,119.83,410.02
648577500.0,15.58,247.32,-140.2
648579480.0,-4.68,-7.79,-85.91
648581460.0,88.04,5.76,254.47
648583441.0,23.38,183.14,-214.62
648585421.0,14.11,-153.7,-66.39
648587401.0,-10.53,-101.48,196.64
648589381.0,-7.6,-50.12,-61.02
648591361.0,-70.8,-255.93,234.95
648593342.0,-13.95,54.07,-144.96
648595322.0,-118.38,115.92,-172.9
648597302.0,-27.12,142.88,164.43
648599282.0,84.26,225.84,47.07
648601263.0,5.82,-25.11,100.51
648603243.0,140.87,19.79,205.18
648605223.0,-18.46,177.65,-376.51
648607203.0,59.37,-193.96,294.73
648609183.0,-90.81,-84.04,-109.94
648611164.0,21.07,-60.61,-41.26
648613144.0,-124.6,-247.39,105.51
648615124.0,33.02,82.62,-2.46
648617104.0,-145.59,77.74,-302.22
648619084.0,45.59,60.05,556.91
648621065.0,11.31,227.92,-50.53
648623045.0,21.55,-46.95,43.41
648625025.0,83.9,41.38,264.47
648627005.0,0.94,110.43,-100.18
648628985.0,21.92,-156.14,18.28
648630966.0,-5.04,-98.55,164.43
648632946.0,-59.58,-29.14,-221.82
648634926.0,-90.08,-181.88,-42.6
648636906.0,-26.76,61.63,1.32
648638886.0,-128.99,101.04,-246.46
648640867.0,3.99,50.77,312.91
648642847.0,109.39,170.46,54.88
648644827.0,-10.53,-50.24,-37.84
648646807.0,120.13,13.32,368.05
648648788.0,6.67,55.65,-183.51
648650768.0,26.56,-157.85,73.42
648652748.0,-19.56,-105.39,57.68
648654728.0,-57.75,48.33,-100.06
648656708.0,-80.32,-188.47,70.25
648658689.0,9.23,85.06,-45.53
648660669.0,-84.83,81.88,-109.33
648662649.0,43.03,-8.76,337.92
648664629.0,54.37,185.83,-23.81
648666609.0,10.82,-61.95,46.34
648668590.0,77.31,12.1,197.25
648670570.0,70.48,46.87,-141.91
648672550.0,-1.99,-207.13,126.86
648674530.0,-48.23,-113.93,147.23
648676510.0,-65.31,31.38,-221.33
648678491.0,-81.66,-172.73,-15.88
648680471.0,45.47,74.93,131.13
648682451.0,-95.32,51.26,-244.63
648684431.0,25.46,-40.6,462.36
648686411.0,44.73,169.97,-186.56
648688392.0,14.72,-56.34,-23.45
648690372.0,89.75,14.91,367.44
648692352.0,32.9,-24.38,-206.81
648694332.0,-8.82,-197.86,128.08
648696313.0,-85.44,-75.86,107.09
648698293.0,-73.36,63.83,-198.39
648700273.0,-54.57,-143.33,0.47
648702253.0,23.51,51.99,-33.08
648704233.0,-67.51,41.01,-101.53
648706214.0,-31.76,-65.61,269.11
648708194.0,114.64,162.28,25.23
648710174.0,-26.51,-24.74,-135.56
648712154.0,129.77,38.21,456.01
648714134.0,-21.39,-7.79,-320.88
648716115.0,29.61,-239.59,320.35
648718095.0,-81.41,-127.1,-49.43
648720075.0,-66.04,84.45,-115.92
648722055.0,-35.91,-133.81,141.74
648724035.0,29.61,49.07,120.88
648726016.0,-63.36,48.33,-223.53
648727996.0,40.22,-69.64,489.81
648729976.0,22.29,183.75,-353.82
648731956.0,42.9,-37.31,-95.43
648733936.0,92.31,58.58,452.72
648735917.0,-6.99,-26.33,-426.9
648737897.0,5.21,-246.54,198.47
648739877.0,-78.73,-133.32,69.76
648741857.0,-29.44,22.1,-96.52
648743837.0,-98.86,-117.1,87.21
648745818.0,-11.87,59.56,192.98
648747798.0,-34.44,73.47,-348.33
648749778.0,45.83,-104.29,488.95
648751758.0,52.3,158.01,-312.34
648753739.0,-28.71,1.0,-269.76
648755719.0,143.07,32.84,652.43
648757699.0,-27.61,-8.52,-570.62
648759679.0,53.88,-280.33,234.34
648761659.0,-117.16,-177.85,132.47
648763640.0,-30.05,70.9,-34.3
648765620.0,-109.6,-134.67,20.6
648767600.0,45.22,74.2,334.26
648769580.0,-81.9,14.3,-549.75
648771560.0,4.11,-109.78,429.78
648773541.0,30.34,214.62,-150.33
648775521.0,-6.26,-19.86,-262.57
648777501.0,141.48,62.85,603.76
648779481.0,7.65,-11.2,-392.01
648781461.0,68.16,-277.16,161.99
648783442.0,-85.56,-230.31,287.9
648785422.0,31.56,79.81,51.95
648787402.0,-121.55,-134.18,-62.49
648789382.0,8.87,58.34,277.41
648791362.0,-74.83,97.26,-327.35
648793343.0,-12.97,-63.66,372.08
648795323.0,67.55,228.89,-328.08
648797303.0,-23.34,-3.15,-231.94
648799283.0,101.1,49.68,645.85
648801264.0,7.4,-26.82,-466.06
648803244.0,59.37,-256.67,271.06
648805224.0,-85.56,-265.82,6.32
648807204.0,-13.95,19.66,-137.15
648809184.0,-92.76,-134.67,161.38
648811165.0,15.45,62.97,269.11
648813145.0,-68.12,173.99,-401.4
