Timestamp (ms),X,Y,Z
1213301116.0,4.31,-1.11,18.7
1213303096.0,0.78,-0.99,19.31
1213305076.0,-0.2,-1.6,19.44
1213307056.0,1.51,-1.11,19.68
1213309037.0,2.97,0.36,21.63
1213311017.0,5.17,-1.84,19.07
1213312997.0,5.66,-1.47,17.24
1213314977.0,-2.4,-4.65,22.36
1213316957.0,-2.4,0.11,11.87
1213318938.0,2.48,4.02,18.95
1213320918.0,4.92,0.84,21.51
1213322898.0,-0.81,-1.72,18.58
1213324878.0,3.7,-4.65,14.56
1213326858.0,3.7,0.6,20.9
1213328839.0,5.41,-0.99,13.46
1213330819.0,2.73,-1.35,20.9
1213332799.0,-0.81,0.84,16.39
1213334779.0,5.9,-1.35,16.51
1213336759.0,2.24,0.6,15.41
1213338740.0,4.19,-2.82,17.12
1213340720.0,3.83,-1.11,12.97
1213342700.0,4.19,-1.96,22.85
1213344680.0,2.0,-1.72,18.95
1213346660.0,0.17,-0.38,20.9
1213348641.0,5.66,-1.11,20.41
1213350621.0,2.61,3.53,16.14
1213352601.0,0.78,2.67,15.29
1213354581.0,3.7,-2.57,17.97
1213356562.0,4.19,1.82,18.34
1213358542.0,1.39,1.82,20.17
1213360522.0,3.46,-3.18,16.51
1213362502.0,0.53,0.84,20.53
1213364482.0,3.22,-3.3,19.31
1213366463.0,6.63,1.82,13.58
1213368443.0,1.87,3.53,15.78
1213370423.0,4.31,0.97,18.95
1213372403.0,3.83,-0.38,13.58
1213374383.0,3.09,0.84,21.75
1213376364.0,-1.42,-1.11,17.12
1213378344.0,-0.69,-1.47,15.29
1213380324.0,8.34,-3.91,18.46
1213382304.0,2.0,-1.47,22.61
1213384284.0,1.75,-0.86,18.34
1213386265.0,2.48,-1.11,20.66
1213388245.0,3.46,1.09,19.68
1213390225.0,-2.15,-0.01,20.66
1213392205.0,-1.66,-3.3,18.09
1213394185.0,5.29,-0.62,17.97
1213396166.0,2.36,-0.25,18.7
1213398146.0,0.53,-4.04,20.05
1213400126.0,4.31,-1.35,15.53
1213402106.0,2.12,-0.62,15.04
1213404087.0,3.95,-1.84,19.44
1213406067.0,1.39,-2.08,19.68
1213408047.0,1.39,-4.65,15.9
1213410027.0,0.53,-2.57,19.8
1213412007.0,3.46,-3.06,17.61
1213413988.0,2.61,-0.99,22.97
1213415968.0,3.58,-2.33,13.34
1213417948.0,6.02,-5.26,15.53
1213419928.0,3.34,-2.08,24.93
1213421908.0,-1.3,0.11,16.39
1213423889.0,-0.2,-1.47,19.8
1213425869.0,2.24,-1.11,15.9
1213427849.0,0.41,-0.86,20.53
1213429829.0,3.7,0.36,18.34
1213431809.0,4.68,-1.35,14.68
1213433790.0,5.41,-0.86,18.09
1213435770.0,3.22,-0.13,16.51
1213437750.0,0.53,-0.86,15.78
1213439730.0,3.22,4.75,14.43
1213441710.0,6.14,-0.86,17.48
1213443691.0,2.73,-3.67,15.04
1213445671.0,5.66,-1.35,12.85
1213447651.0,-1.91,-3.06,18.22
1213449631.0,1.14,-2.08,18.22
1213451612.0,1.14,-3.3,22.61
1213453592.0,-1.42,0.6,19.07
1213455572.0,-2.76,1.58,16.26
1213457552.0,2.97,-0.5,19.19
1213459532.0,5.41,-2.57,17.97
1213461513.0,5.41,-0.38,17.0
1213463493.0,3.58,-0.86,18.22
1213465473.0,2.85,-0.62,17.24
1213467453.0,2.24,1.09,19.68
1213469433.0,5.05,-2.94,17.61
1213471414.0,1.26,-3.06,16.02
1213473394.0,1.87,2.31,21.02
1213475374.0,4.07,1.58,16.51
1213477354.0,5.53,1.7,20.9
1213479334.0,1.39,-2.57,20.29
1213481315.0,1.39,5.11,17.73
1213483295.0,2.48,-0.25,13.34
1213485275.0,0.53,-1.23,16.75
1213487255.0,5.05,-1.23,18.7
1213489235.0,4.19,1.94,19.8
1213491216.0,6.39,-0.38,17.73
1213493196.0,0.78,-4.04,22.36
1213495176.0,2.97,-0.62,19.92
1213497156.0,2.0,-1.11,21.51
1213499137.0,3.46,-1.35,14.43
1213501117.0,4.07,1.7,18.46
1213503097.0,3.83,1.58,16.75
1213505077.0,1.75,2.06,14.07
1213507057.0,1.75,0.48,17.97
1213509038.0,5.05,-0.38,10.16
1213511018.0,3.7,0.36,18.46
1213512998.0,3.22,0.11,20.53
1213514978.0,2.73,0.11,15.29
1213516958.0,-1.18,-1.96,18.22
1213518939.0,1.63,-0.99,17.24
1213520919.0,3.09,3.53,18.7
1213522899.0,0.53,-0.86,18.46
1213524879.0,7.49,-1.6,18.95
1213526859.0,2.61,-0.62,21.14
1213528840.0,-0.69,-2.57,13.82
1213530820.0,10.41,-2.45,22.0
1213532800.0,3.7,-1.6,19.68
1213534780.0,2.0,-0.25,19.44
1213536760.0,2.48,0.6,20.66
1213538741.0,2.0,-5.99,18.09
1213540721.0,2.48,-0.74,15.9
1213542701.0,2.61,-0.74,16.02
1213544681.0,3.46,-0.86,23.46
1213546661.0,6.14,1.33,18.46
1213548642.0,2.48,-0.13,21.63
1213550622.0,5.53,-2.57,17.73
1213552602.0,6.63,1.58,14.43
1213554582.0,3.46,-0.99,13.21
1213556563.0,2.61,-3.43,17.36
1213558543.0,3.7,1.94,17.73
1213560523.0,4.07,-1.23,18.58
1213562503.0,2.85,-3.06,17.97
1213564483.0,0.53,0.72,17.36
1213566464.0,3.46,-2.94,17.73
1213568444.0,4.44,-4.04,15.04
1213570424.0,2.97,-4.52,18.95
1213572404.0,4.56,-2.94,18.95
1213574384.0,4.07,-2.08,20.66
1213576365.0,2.48,-0.5,19.92
1213578345.0,2.0,-0.38,19.56
1213580325.0,1.02,-2.08,18.46
1213582305.0,2.73,-1.6,23.58
1213584285.0,0.53,-1.72,15.29
1213586266.0,1.75,-2.08,17.48
1213588246.0,2.97,-3.67,23.1
1213590226.0,5.29,0.48,17.85
1213592206.0,0.29,-3.55,15.53
1213594186.0,1.39,-2.94,18.58
1213596167.0,2.85,-4.04,17.73
1213598147.0,6.14,0.6,19.07
1213600127.0,1.26,0.36,16.26
1213602107.0,4.19,-1.35,17.0
1213604088.0,1.51,-2.21,17.12
1213606068.0,6.27,2.8,13.7
1213608048.0,-2.15,-1.84,12.36
1213610028.0,3.22,-2.82,20.9
1213612008.0,1.51,2.55,14.92
1213613989.0,3.22,-0.38,20.17
1213615969.0,2.24,3.04,21.02
1213617949.0,1.75,1.58,14.56
1213619929.0,1.63,-2.94,12.36
1213621909.0,3.58,1.33,19.44
1213623890.0,3.34,-0.74,20.66
1213625870.0,4.56,-1.84,16.75
1213627850.0,2.36,-2.21,21.27
1213629830.0,1.39,-0.62,17.97
1213631810.0,3.95,0.11,17.0
1213633791.0,0.9,-2.45,16.26
1213635771.0,3.7,0.97,15.04
1213637751.0,4.31,0.84,16.26
1213639731.0,0.65,-1.11,20.17
1213641711.0,2.61,-2.08,20.17
1213643692.0,2.24,2.55,18.22
1213645672.0,6.14,1.58,22.85
1213647652.0,-1.42,-0.62,18.22
1213649632.0,1.87,1.94,16.51
1213651613.0,1.02,-1.11,14.8
1213653593.0,2.97,-3.06,15.78
1213655573.0,5.05,-2.82,17.73
1213657553.0,1.26,-2.69,18.09
1213659533.0,4.07,-1.6,23.83
1213661514.0,2.61,-3.79,19.92
1213663494.0,3.34,-0.62,17.36
1213665474.0,4.19,3.65,18.95
1213667454.0,2.48,0.6,21.39
1213669434.0,3.58,-2.45,18.46
