Timestamp (ms),X,Y,Z
2082473778.0,-30.82,346.59,162.54
2082475759.0,1.02,50.38,5.65
2082477739.0,207.93,-159.34,199.26
2082479719.0,185.36,-429.57,195.48
2082481699.0,61.04,-504.36,114.23
2082483679.0,2.48,-209.36,-276.78
2082485660.0,-200.28,-133.84,-407.93
2082487640.0,-113.05,117.84,33.59
2082489620.0,-78.52,295.84,-311.79
2082491600.0,26.88,277.05,192.68
2082493580.0,175.11,279.37,249.53
2082495561.0,116.68,-56.86,121.67
2082497541.0,183.41,-260.48,261.97
2082499521.0,92.4,-554.38,-86.7
2082501501.0,104.6,-411.52,-39.61
2082503481.0,-19.35,-195.7,-124.16
2082505462.0,-108.29,36.22,42.86
2082507442.0,-154.9,402.59,-211.63
2082509422.0,-221.87,345.62,-282.27
2082511402.0,-5.57,336.59,310.77
2082513383.0,88.01,109.67,211.71
2082515363.0,204.88,-209.24,364.82
2082517343.0,200.49,-350.64,247.58
2082519323.0,75.07,-521.44,28.22
2082521303.0,1.26,-308.18,-74.87
2082523284.0,-116.95,-206.19,-335.83
2082525264.0,-58.52,134.31,3.09
2082527244.0,-24.72,401.37,-183.08
2082529224.0,-28.02,427.36,163.15
2082531204.0,43.23,498.6,107.03
2082533185.0,-33.75,74.78,86.41
2082535165.0,174.99,-180.94,318.58
2082537145.0,143.39,-376.14,-64.01
2082539125.0,139.73,-444.94,207.56
2082541105.0,-142.09,-178.5,-63.16
2082543086.0,-148.92,-66.26,-181.74
2082545066.0,-152.46,390.76,17.97
2082547046.0,-173.93,419.3,-324.6
2082549026.0,80.2,411.25,202.92
2082551006.0,91.06,277.17,140.22
2082552987.0,121.8,13.78,372.5
2082554967.0,153.15,-45.15,76.78
2082556947.0,8.1,-434.94,-113.06
2082558927.0,-1.91,-321.72,142.41
2082560908.0,-79.99,-137.63,-526.15
2082562888.0,-116.22,45.86,53.6
2082564868.0,-183.08,471.15,19.8
2082566848.0,-176.61,410.4,-82.8
2082568828.0,7.36,496.41,237.57
2082570809.0,73.37,106.01,3.58
2082572789.0,251.24,-126.52,290.03
2082574769.0,96.3,-311.96,60.43
2082576749.0,17.73,-453.24,273.56
2082578729.0,-59.61,-153.36,-146.36
2082580710.0,-143.92,-86.87,-348.64
2082582690.0,-146.11,185.06,47.25
2082584670.0,-217.6,326.1,-257.5
2082586650.0,-74.38,411.25,110.45
2082588630.0,66.9,324.88,80.92
2082590611.0,85.44,38.18,153.51
2082592591.0,231.36,-55.89,302.35
2082594571.0,-19.23,-514.12,-302.03
2082596551.0,131.93,-370.89,43.1
2082598531.0,-90.72,-144.46,-292.52
2082600512.0,-67.79,-26.24,42.25
2082602492.0,-77.55,337.93,-124.04
2082604472.0,-123.42,331.34,-49.86
2082606452.0,-18.01,325.85,128.14
2082608433.0,-36.43,45.5,-15.46
2082610413.0,181.58,-134.58,332.73
2082612393.0,113.87,-402.73,76.78
2082614373.0,82.76,-513.51,201.7
2082616353.0,2.73,-215.71,-213.1
2082618334.0,-174.42,-130.43,-477.35
2082620314.0,-102.92,107.84,1.75
2082622294.0,-85.11,299.01,-157.71
2082624274.0,14.68,259.48,137.41
2082626254.0,137.42,265.1,201.95
2082628235.0,152.3,-78.94,234.52
2082630215.0,216.96,-274.63,180.6
2082632195.0,66.05,-563.77,-171.01
2082634175.0,62.87,-441.16,115.21
2082636155.0,-27.04,-181.79,-208.95
2082638136.0,-108.54,23.05,105.32
2082640116.0,-135.38,366.11,-293.86
2082642096.0,-186.25,323.41,-160.03
2082644076.0,-14.47,384.53,349.32
2082646056.0,69.46,107.47,2.11
2082648037.0,204.03,-237.54,329.56
2082650017.0,208.91,-386.63,356.16
2082651997.0,108.01,-493.99,90.2
2082653977.0,21.27,-263.77,-264.7
2082655958.0,-120.37,-183.13,-349.86
2082657938.0,-65.96,120.65,13.7
2082659918.0,-34.85,357.82,-182.84
2082661898.0,-50.95,413.81,188.89
2082663878.0,95.69,417.23,114.84
2082665859.0,13.95,3.77,29.2
2082667839.0,190.73,-211.92,345.66
2082669819.0,145.22,-457.39,17.85
2082671799.0,91.06,-454.46,200.48
2082673779.0,-107.8,-219.73,-163.69
2082675760.0,-109.02,-53.45,-236.15
2082677740.0,-142.21,409.42,81.66
2082679720.0,-197.6,407.59,-248.72
2082681700.0,30.54,380.75,266.24
2082683680.0,97.16,258.02,35.42
2082685661.0,139.86,-45.76,343.35
2082687641.0,196.46,-93.83,178.77
2082689621.0,61.78,-402.0,-12.28
2082691601.0,24.08,-269.39,-30.58
2082693581.0,-129.28,-141.41,-430.01
2082695562.0,-120.74,147.85,102.15
2082697542.0,-202.6,459.32,-171.25
2082699522.0,-94.14,478.72,33.59
2082701502.0,43.35,566.31,205.97
2082703483.0,11.02,119.92,-2.04
